time;aussen
03:57:11;5.4
03:57:12;5.4
03:57:13;5.4
03:57:15;5.4
03:57:16;5.4
03:57:18;5.4
03:57:20;5.4
04:07:18;5.4
04:07:20;5.4
04:17:12;5.4
04:17:13;5.4
04:17:14;5.4
04:17:20;5.4
04:27:11;5.5
04:27:12;5.5
04:27:16;5.5
04:27:20;5.5
04:37:11;5.7
04:37:13;5.7
04:37:16;5.7
04:37:18;5.7
04:37:20;5.7
04:47:11;5.9
04:47:12;5.9
04:47:13;5.9
04:47:14;5.9
04:47:18;5.9
04:47:20;5.9
04:57:11;6.1
04:57:14;6.1
04:57:15;6.1
04:57:16;6.1
04:57:18;6.1
04:57:20;6.1
05:07:11;7.1
05:07:12;7.1
05:07:13;7.1
05:07:15;7.1
05:07:16;7.1
05:07:18;7.1
05:07:20;7.1
05:17:11;7.4
05:17:12;7.4
05:17:13;7.4
05:17:15;7.4
05:17:18;7.4
05:17:20;7.4
05:27:11;7.6
05:27:12;7.6
05:27:18;7.6
05:27:20;7.6
05:37:11;7.7
05:37:12;7.7
05:37:13;7.7
05:37:18;7.7
05:37:20;7.7
05:47:11;7.8
05:47:12;7.8
05:47:13;7.8
05:47:15;7.8
05:47:16;7.8
05:47:20;7.8
05:57:11;7.9
05:57:12;7.9
05:57:13;7.9
05:57:16;7.9
05:57:20;7.9
06:07:11;7.8
06:07:14;7.8
06:07:15;7.8
06:17:12;7.8
06:17:13;7.8
06:17:18;7.8
06:17:20;7.8
06:27:11;7.5
06:27:12;7.5
06:27:13;7.5
06:27:18;7.5
06:27:20;7.5
06:37:11;7.1
06:37:12;7.1
06:37:18;7.1
06:37:20;7.1
06:47:13;7.1
06:47:18;7.1
06:57:11;6.9
06:57:12;6.9
06:57:13;6.9
06:57:18;6.9
06:57:20;6.9
07:07:11;6.5
07:07:13;6.5
07:07:14;6.5
07:07:15;6.5
07:07:18;6.5
07:07:20;6.5
07:17:11;6.5
07:17:18;6.5
07:17:19;6.5
07:27:10;6.4
07:27:11;6.4
07:27:12;6.4
07:27:13;6.4
07:27:19;6.4
07:37:10;6.5
07:37:11;6.5
07:37:12;6.5
07:37:13;6.5
07:37:17;6.5
07:37:19;6.5
07:47:10;6.6
07:47:13;6.6
07:47:17;6.6
07:47:19;6.6
07:57:10;6.7
07:57:11;6.7
07:57:12;6.7
07:57:13;6.7
07:57:17;6.7
07:57:19;6.7
08:07:10;6.9
08:07:11;6.9
08:07:12;6.9
08:07:14;6.9
08:07:17;6.9
08:07:19;6.9
08:17:10;7.1
08:17:11;7.1
08:17:12;7.1
08:17:14;7.1
08:17:15;7.1
08:17:19;7.1
08:27:10;7.0
08:37:10;7.1
08:37:11;7.1
08:37:12;7.1
08:37:19;7.1
08:47:10;7.4
08:47:11;7.4
08:47:12;7.4
08:47:13;7.4
08:47:14;7.4
08:47:15;7.4
08:47:17;7.4
08:47:19;7.4
08:57:10;7.6
08:57:11;7.6
08:57:12;7.6
08:57:19;7.6
09:07:10;7.8
09:07:11;7.8
09:07:19;7.8
09:17:10;8.1
09:17:15;8.1
09:17:17;8.1
09:17:19;8.1
09:27:10;8.3
09:27:11;8.3
09:27:12;8.3
09:27:17;8.3
09:27:19;8.3
09:37:10;8.5
09:37:11;8.5
09:37:13;8.5
09:37:14;8.5
09:37:17;8.5
09:37:19;8.5
09:47:10;8.7
09:47:12;8.7
09:47:19;8.7
09:57:10;8.9
09:57:12;8.9
09:57:14;8.9
09:57:17;8.9
09:57:19;8.9
10:07:10;9.2
10:07:11;9.2
10:07:12;9.2
10:07:13;9.2
10:07:14;9.2
10:07:17;9.2
10:07:19;9.2
10:17:10;9.3
10:17:11;9.3
10:17:12;9.3
10:17:14;9.3
10:17:15;9.3
10:17:17;9.3
10:17:19;9.3
10:27:10;9.7
10:27:11;9.7
10:27:12;9.7
10:27:14;9.7
10:27:17;9.7
10:27:19;9.7
10:37:10;10.1
10:37:11;10.1
10:37:13;10.1
10:37:17;10.1
10:37:19;10.1
10:47:11;10.1
10:47:12;10.1
10:47:13;10.1
10:47:14;10.1
10:47:15;10.1
10:47:17;10.1
10:47:19;10.1
10:57:10;10.3
10:57:11;10.3
10:57:13;10.3
10:57:14;10.3
10:57:15;10.3
10:57:19;10.3
11:07:10;10.2
11:07:11;10.2
11:07:12;10.2
11:07:14;10.2
11:07:15;10.2
11:07:17;10.2
11:07:19;10.2
11:17:10;10.3
11:17:11;10.3
11:17:13;10.3
11:17:14;10.3
11:17:15;10.3
11:17:19;10.3
11:27:10;10.5
11:27:12;10.5
11:27:14;10.5
11:27:17;10.5
11:27:19;10.5
11:37:10;10.4
11:37:12;10.4
11:37:14;10.4
11:37:19;10.4
11:47:10;10.3
11:47:14;10.3
11:47:15;10.3
11:47:19;10.3
11:57:10;10.7
11:57:11;10.7
11:57:12;10.7
11:57:17;10.7
11:57:19;10.7
12:07:10;10.8
12:07:11;10.8
12:07:12;10.8
12:07:14;10.8
12:07:15;10.8
12:07:19;10.8
12:17:10;11.2
12:17:11;11.2
12:17:12;11.2
12:17:14;11.2
12:17:17;11.2
12:27:10;11.4
12:27:12;11.4
12:27:14;11.4
12:27:15;11.4
12:27:17;11.4
12:27:19;11.4
12:37:10;11.3
12:37:13;11.3
12:37:14;11.3
12:37:19;11.3
12:47:13;11.3
12:47:14;11.3
12:47:17;11.3
12:47:19;11.3
12:57:10;11.4
12:57:11;11.4
12:57:12;11.4
12:57:13;11.4
12:57:14;11.4
12:57:17;11.4
12:57:19;11.4
13:07:10;11.3
13:07:11;11.3
13:07:13;11.3
13:07:14;11.3
13:07:15;11.3
13:07:19;11.3
13:17:14;11.3
13:17:15;11.3
13:17:17;11.3
13:17:19;11.3
13:27:10;11.4
13:27:11;11.4
13:27:12;11.4
13:27:13;11.4
13:27:14;11.4
13:27:15;11.4
13:27:17;11.4
13:27:19;11.4
13:37:10;11.5
13:37:11;11.5
13:37:12;11.5
13:37:13;11.5
13:37:14;11.5
13:37:15;11.5
13:37:19;11.5
13:47:13;11.5
13:47:14;11.5
13:47:15;11.5
13:47:17;11.5
13:47:19;11.5
13:57:11;11.5
13:57:13;11.5
13:57:14;11.5
13:57:15;11.5
13:57:19;11.5
14:07:10;11.6
14:07:13;11.6
14:07:15;11.6
14:07:19;11.6
14:17:10;11.8
14:17:11;11.8
14:17:13;11.8
14:17:15;11.8
14:17:19;11.8
14:27:10;12.0
14:27:12;12.0
14:27:13;12.0
14:27:15;12.0
14:27:19;12.0
14:37:10;12.2
14:37:12;12.2
14:37:13;12.2
14:37:14;12.2
14:37:15;12.2
14:37:17;12.2
14:37:19;12.2
14:47:09;12.1
14:47:11;12.1
14:47:12;12.1
14:47:13;12.1
14:47:14;12.1
14:47:18;12.1
14:57:09;11.9
14:57:11;11.9
14:57:13;11.9
14:57:18;11.9
15:07:09;12.0
15:07:12;12.0
15:07:13;12.0
15:07:16;12.0
15:17:09;12.1
15:17:10;12.1
15:17:11;12.1
15:17:16;12.1
15:27:11;12.1
15:27:12;12.1
15:27:14;12.1
15:27:16;12.1
15:37:10;12.1
15:37:11;12.1
15:37:14;12.1
15:37:16;12.1
15:47:09;12.0
15:47:10;12.0
15:47:14;12.0
15:47:18;12.0
15:57:18;12.0
16:07:10;12.0
16:07:11;12.0
16:07:14;12.0
16:07:16;12.0
16:07:18;12.0
16:17:09;11.9
16:17:10;11.9
16:17:11;11.9
16:17:18;11.9
16:27:09;12.0
16:27:10;12.0
16:27:14;12.0
16:37:09;11.9
16:37:10;11.9
16:37:12;11.9
16:37:18;11.9
16:47:10;11.9
16:47:11;11.9
16:47:12;11.9
16:47:16;11.9
16:57:09;11.8
16:57:10;11.8
16:57:11;11.8
16:57:14;11.8
17:07:09;11.7
17:07:10;11.7
17:07:11;11.7
17:07:12;11.7
17:07:13;11.7
17:07:14;11.7
17:07:18;11.7
17:17:09;11.6
17:17:10;11.6
17:27:10;11.6
17:27:18;11.6
17:37:09;11.4
17:37:10;11.4
17:37:11;11.4
17:37:14;11.4
17:37:18;11.4
17:47:09;11.3
17:47:10;11.3
17:47:11;11.3
17:47:13;11.3
17:47:14;11.3
17:47:18;11.3
17:57:09;11.4
17:57:11;11.4
17:57:14;11.4
17:57:18;11.4
18:07:09;11.5
18:07:10;11.5
18:07:11;11.5
18:07:14;11.5
18:07:18;11.5
18:17:09;11.6
18:17:11;11.6
18:17:14;11.6
18:17:16;11.6
18:27:09;11.5
18:27:10;11.5
18:27:11;11.5
18:27:14;11.5
18:27:16;11.5
18:37:09;11.2
18:37:10;11.2
18:37:11;11.2
18:37:13;11.2
18:37:16;11.2
18:47:10;11.2
18:47:11;11.2
18:47:13;11.2
18:47:14;11.2
18:47:16;11.2
18:47:18;11.2
18:57:09;11.4
18:57:10;11.4
18:57:14;11.4
18:57:16;11.4
18:57:18;11.4
19:07:09;11.3
19:07:10;11.3
19:07:13;11.3
19:07:18;11.3
19:17:09;11.2
19:17:13;11.2
19:17:18;11.2
19:27:10;11.2
19:27:11;11.2
19:27:13;11.2
19:27:14;11.2
19:37:09;11.4
19:37:10;11.4
19:47:09;11.6
19:47:10;11.6
19:47:14;11.6
19:57:10;11.6
19:57:14;11.6
20:07:09;11.4
20:07:10;11.4
20:07:11;11.4
20:07:14;11.4
20:07:18;11.4
20:17:13;11.4
20:17:14;11.4
20:17:16;11.4
20:17:18;11.4
20:27:09;11.5
20:27:10;11.5
20:27:11;11.5
20:27:12;11.5
20:27:14;11.5
20:37:09;11.6
20:37:12;11.6
20:37:13;11.6
20:37:14;11.6
20:37:18;11.6
20:47:09;11.7
20:47:10;11.7
20:47:11;11.7
20:47:14;11.7
20:47:18;11.7
20:57:11;11.7
20:57:13;11.7
20:57:14;11.7
20:57:16;11.7
20:57:18;11.7
21:07:10;11.7
21:07:11;11.7
21:17:10;11.7
21:17:11;11.7
21:27:09;11.6
21:27:10;11.6
21:27:11;11.6
21:27:14;11.6
21:27:18;11.6
21:37:11;11.6
21:37:16;11.6
21:37:18;11.6
21:47:09;11.6
21:47:10;11.6
21:47:17;11.6
21:57:08;11.5
21:57:09;11.5
21:57:10;11.5
21:57:13;11.5
22:07:08;11.4
22:07:09;11.4
22:07:10;11.4
22:07:17;11.4
22:17:08;11.5
22:17:13;11.5
22:27:08;11.4
22:27:09;11.4
22:27:10;11.4
22:27:12;11.4
22:27:13;11.4
22:37:10;11.4
22:37:13;11.4
22:47:08;11.2
22:47:09;11.2
22:47:13;11.2
22:47:17;11.2
22:57:08;11.1
22:57:09;11.1
22:57:10;11.1
22:57:12;11.1
22:57:13;11.1
22:57:17;11.1
23:07:08;11.2
23:07:09;11.2
23:07:10;11.2
23:07:11;11.2
23:07:17;11.2
23:17:09;11.2
23:17:11;11.2
23:17:12;11.2
23:17:15;11.2
23:27:09;11.2
23:27:11;11.2
23:37:08;11.3
23:37:13;11.3
23:37:15;11.3
23:47:10;11.3
23:47:11;11.3
23:47:12;11.3
23:47:13;11.3
23:47:15;11.3
23:47:17;11.3
23:57:08;11.4
23:57:11;11.4
23:57:13;11.4
